huc,hru,pesticide,year,RI_fish,RI_invertebrate_water,RI_plant_nonvascular,RI_plant_vascular,RI_invertebrate_sed,RI_net
Dutch Slough-Big Break,Cherries,ESFENVALERATE,2017,0.000176498200905487,6.53697040390693e-05,2.71535693700749e-06,2.05230466169171e-06,0.000135767846850375,0.00038240341339363
Dutch Slough-Big Break,Cherries,ESFENVALERATE,2018,0.000833502214215566,0.000308704523783543,1.28231109879318e-05,9.6918862118089e-06,0.000641155549396589,0.00180587728459544
Dutch Slough-Big Break,Cherries,ESFENVALERATE,2019,0.000153651684668738,5.69080313587919e-05,2.36387207182674e-06,1.78664749614812e-06,0.000118193603591337,0.000332903839186842
Dutch Slough-Big Break,Cherries,ETOXAZOLE,2015,6.06879631437376e-06,0.00239332812397838,1.69926296802465e-06,0.000303439815718688,0,0
Dutch Slough-Big Break,Cherries,ETOXAZOLE,2016,8.80187598460263e-06,0.00347116236012498,2.46452527568874e-06,0.000440093799230131,0,0
Dutch Slough-Big Break,Cherries,ETOXAZOLE,2017,2.4342467084498e-07,9.59984617416823e-05,6.81589078365944e-08,1.2171233542249e-05,0,0
Dutch Slough-Big Break,Cherries,ETOXAZOLE,2018,1.17871380231506e-07,4.64844879786223e-05,3.30039864648218e-08,5.89356901157532e-06,0,0
Dutch Slough-Big Break,Cherries,ETOXAZOLE,2019,9.62701973369149e-06,0.00379657116258256,2.69556552543362e-06,0.000481350986684575,0,0
Dutch Slough-Big Break,Cherries,FENHEXAMID,2015,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENHEXAMID,2016,0.000126441494282526,9.01231927332901e-06,6.49163227350902e-06,0.000169431602338585,0,0
Dutch Slough-Big Break,Cherries,FENHEXAMID,2017,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENHEXAMID,2018,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENHEXAMID,2019,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENPROPATHRIN,2015,0.414868412944889,1.80037235806272,0.000477098674886622,0.000954197349773243,0,0
Dutch Slough-Big Break,Cherries,FENPROPATHRIN,2016,0.598766121401185,2.59841901740137,0.000688581039611362,0.00137716207922272,0,0
Dutch Slough-Big Break,Cherries,FENPROPATHRIN,2017,0.281600055095474,1.22203797494262,0.000323840063359795,0.00064768012671959,0,0
Dutch Slough-Big Break,Cherries,FENPROPATHRIN,2018,0.655076588523312,2.84278519547852,0.000753338076801808,0.00150667615360362,0,0
Dutch Slough-Big Break,Cherries,FENPROPATHRIN,2019,0.844586113445073,3.66518502061069,0.000971274030461834,0.00194254806092367,0,0
Dutch Slough-Big Break,Cherries,FENPYROXIMATE,2015,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENPYROXIMATE,2016,3.02974576009198e-05,9.69888124419689e-06,3.38429047669849e-06,1.67433318320873e-07,0,0
Dutch Slough-Big Break,Cherries,FENPYROXIMATE,2017,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENPYROXIMATE,2018,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FENPYROXIMATE,2019,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FLUMIOXAZIN,2015,9.28044186860072e-05,3.61779937250536e-05,0.250528360302602,0.609857608508047,0,0
Dutch Slough-Big Break,Cherries,FLUMIOXAZIN,2016,0.000497539169647572,0.000193955947489731,1.34312217158382,3.2695431148269,0,0
Dutch Slough-Big Break,Cherries,FLUMIOXAZIN,2017,0.000284998425507617,0.000111101081130088,0.769361946792862,1.87284679619291,0,0
Dutch Slough-Big Break,Cherries,FLUMIOXAZIN,2018,0.000321323309562548,0.000125261629151502,0.867422079805001,2.11155317712532,0,0
Dutch Slough-Big Break,Cherries,FLUMIOXAZIN,2019,0.000377885428324041,0.000147311268668694,1.0201132454757,2.48324710041512,0,0
Dutch Slough-Big Break,Cherries,FLUOPYRAM,2015,0.000107620654077782,1.05468240996226e-06,9.3334726545333e-05,4.546044870527e-05,0,0
Dutch Slough-Big Break,Cherries,FLUOPYRAM,2016,6.46562070702161e-05,6.33630829288118e-07,5.60735247157626e-05,2.7311673676212e-05,0,0
Dutch Slough-Big Break,Cherries,FLUOPYRAM,2017,0.000813387681419209,7.97119927790825e-06,0.000705415865301615,0.000343586175771907,0,0
Dutch Slough-Big Break,Cherries,FLUOPYRAM,2018,0.00692790507998957,6.78934697838977e-05,0.00600827166229184,0.00292644266309904,0,0
Dutch Slough-Big Break,Cherries,FLUOPYRAM,2019,0.00278479354795362,2.72909767699455e-05,0.00241513068760579,0.0011763352056011,0,0
Dutch Slough-Big Break,Cherries,FLUPYRADIFURONE,2015,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FLUPYRADIFURONE,2016,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,FLUPYRADIFURONE,2017,0.000339032711085071,0.000308012965612081,0.000239018061314975,0.000353054743449003,0,0
Dutch Slough-Big Break,Cherries,FLUPYRADIFURONE,2018,0.000195372607232098,0.000177497020745656,0.000137737688098629,0.000203453010485419,0,0
Dutch Slough-Big Break,Cherries,FLUPYRADIFURONE,2019,1.25159361646334e-05,1.13707925207043e-05,8.82373499606653e-06,1.30335819735104e-05,0,0
Dutch Slough-Big Break,Cherries,GLUFOSINATE-AMMONIUM,2015,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,GLUFOSINATE-AMMONIUM,2016,0,0,0,0,0,0
Dutch Slough-Big Break,Cherries,GLUFOSINATE-AMMONIUM,2017,1.90964398772413e-06,2.02971142407804e-06,2.91580049738523e-05,0.000922345055295328,0,0
Dutch Slough-Big Break,Cherries,GLUFOSINATE-AMMONIUM,2018,3.3621935467728e-06,3.5735889494142e-06,5.13367186711546e-05,0.00162391661102632,0,0
Dutch Slough-Big Break,Cherries,GLUFOSINATE-AMMONIUM,2019,1.90255474799303e-06,2.02217645370517e-06,2.90497606682807e-05,0.000918921000731328,0,0
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, ISOPROPYLAMINE SALT",2015,6.71678539584662e-08,1.42749515525318e-07,9.22291108538061e-07,7.60577169823808e-07,0,0
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, ISOPROPYLAMINE SALT",2016,9.68036557927831e-09,2.05733459551116e-08,1.32922440944548e-07,1.09615904353593e-07,0,0
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, ISOPROPYLAMINE SALT",2017,8.4753039549119e-09,1.80122701886769e-08,1.16375572823962e-07,9.59703536070907e-08,0,0
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, ISOPROPYLAMINE SALT",2018,4.62058988761439e-11,9.81997978238217e-11,6.34459599108642e-10,5.23213854921041e-10,0,0
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, ISOPROPYLAMINE SALT",2019,9.94250195386323e-08,2.11304553202062e-07,1.36521871821908e-06,1.12584213301098e-06,0,0
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, POTASSIUM SALT",2015,4.48442668444039e-05,4.48442668444039e-05,0.00023602245707581,0.000373702223703366,0.000448442668444039,0.00114785588291202
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, POTASSIUM SALT",2016,9.28520620958086e-05,9.28520620958086e-05,0.00048869506366215,0.000773767184131738,0.000928520620958086,0.00237668699294359
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, POTASSIUM SALT",2017,3.92803282051012e-05,3.92803282051012e-05,0.000206738569500533,0.000327336068375843,0.000392803282051012,0.00100543857633759
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, POTASSIUM SALT",2018,6.46098305491789e-05,6.46098305491789e-05,0.00034005173973252,0.000538415254576491,0.000646098305491789,0.00165378496089916
Dutch Slough-Big Break,Cherries,"GLYPHOSATE, POTASSIUM SALT",2019,0.000102158169667834,0.000102158169667834,0.000537674577199127,0.000851318080565285,0.00102158169667834,0.00261489069377842
Dutch Slough-Big Break,Cherries,IMIDACLOPRID,2015,2.62585238544408e-06,2.56406762343364e-06,2.17945747991859e-05,0,0.00396264996348835,0
Dutch Slough-Big Break,Cherries,IMIDACLOPRID,2016,0.000624291208078839,0.000609602003182866,0.00518161702705436,0,0.942112186737157,0
Dutch Slough-Big Break,Cherries,IMIDACLOPRID,2017,0.000724895118426971,0.000707838762699278,0.00601662948294386,0,1.09393263326252,0
Dutch Slough-Big Break,Cherries,IMIDACLOPRID,2018,0.000791374789433702,0.000772754206152909,0.00656841075229973,0,1.19425650041813,0
Dutch Slough-Big Break,Cherries,IMIDACLOPRID,2019,0.00105983149556181,0.00103489428390153,0.008796601413163,0,1.59938207512055,0
